utt_id,row_id,index,stageIds,gameId,createdAt,targetNum,repNum,trialNum,text,playerId,target,role,countCorrect,speaker,submitted
924,vPXDhn4v4suWZMuYp,3,vhzQ9pRftRhXQba6r_TCStMNi4y4pdtkGFZ,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,3,0,3,right,qFRcN5H2Wh32P5CXo,/experiment/tangram_K.png,speaker,1,qFRcN5H2Wh32P5CXo,TRUE
925,vPXDhn4v4suWZMuYp,3,vhzQ9pRftRhXQba6r_TCStMNi4y4pdtkGFZ,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,3,0,3,got it I think,TcSFd2e7jR4nEmwgk,/experiment/tangram_K.png,listener,1,qFRcN5H2Wh32P5CXo,TRUE
926,vPXDhn4v4suWZMuYp,3,vhzQ9pRftRhXQba6r_TCStMNi4y4pdtkGFZ,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,3,0,3,same one again?,TcSFd2e7jR4nEmwgk,/experiment/tangram_K.png,listener,1,qFRcN5H2Wh32P5CXo,TRUE
927,vPXDhn4v4suWZMuYp,3,vhzQ9pRftRhXQba6r_TCStMNi4y4pdtkGFZ,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,3,0,3,no,qFRcN5H2Wh32P5CXo,/experiment/tangram_K.png,speaker,1,qFRcN5H2Wh32P5CXo,TRUE
928,vPXDhn4v4suWZMuYp,3,vhzQ9pRftRhXQba6r_TCStMNi4y4pdtkGFZ,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,3,0,3,I've guessed,NDxDF3jtu4GsxE6Ka,/experiment/tangram_K.png,listener,1,qFRcN5H2Wh32P5CXo,TRUE
929,vPXDhn4v4suWZMuYp,3,vhzQ9pRftRhXQba6r_TCStMNi4y4pdtkGFZ,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,3,0,3,the one I clicked instead?,TcSFd2e7jR4nEmwgk,/experiment/tangram_K.png,listener,1,qFRcN5H2Wh32P5CXo,TRUE
930,vPXDhn4v4suWZMuYp,3,vhzQ9pRftRhXQba6r_TCStMNi4y4pdtkGFZ,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,3,0,3,this one is on their knees,qFRcN5H2Wh32P5CXo,/experiment/tangram_K.png,speaker,1,qFRcN5H2Wh32P5CXo,TRUE
931,vPXDhn4v4suWZMuYp,3,vhzQ9pRftRhXQba6r_TCStMNi4y4pdtkGFZ,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,3,0,3,ah ok,TcSFd2e7jR4nEmwgk,/experiment/tangram_K.png,listener,1,qFRcN5H2Wh32P5CXo,TRUE
932,abHrWzwSCZQ3862bq,4,2QDADzYzR7PZkN7sQ_iyrm4MgLcdLMKvQ7r,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,4,0,4,is like someone is kicking a stone,qFRcN5H2Wh32P5CXo,/experiment/tangram_A.png,speaker,2,qFRcN5H2Wh32P5CXo,TRUE
933,abHrWzwSCZQ3862bq,4,2QDADzYzR7PZkN7sQ_iyrm4MgLcdLMKvQ7r,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,4,0,4,looking down,qFRcN5H2Wh32P5CXo,/experiment/tangram_A.png,speaker,2,qFRcN5H2Wh32P5CXo,TRUE
934,abHrWzwSCZQ3862bq,4,2QDADzYzR7PZkN7sQ_iyrm4MgLcdLMKvQ7r,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,4,0,4,sad,qFRcN5H2Wh32P5CXo,/experiment/tangram_A.png,speaker,2,qFRcN5H2Wh32P5CXo,TRUE
935,abHrWzwSCZQ3862bq,4,2QDADzYzR7PZkN7sQ_iyrm4MgLcdLMKvQ7r,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,4,0,4,ok,NDxDF3jtu4GsxE6Ka,/experiment/tangram_A.png,listener,2,qFRcN5H2Wh32P5CXo,TRUE
936,abHrWzwSCZQ3862bq,4,2QDADzYzR7PZkN7sQ_iyrm4MgLcdLMKvQ7r,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,4,0,4,and has a little wing on its back,qFRcN5H2Wh32P5CXo,/experiment/tangram_A.png,speaker,2,qFRcN5H2Wh32P5CXo,TRUE
937,ytXnk3oJxX7X4jMab,5,cvK4AXiKBNPjQzpLr_6wqSAmESSLSBCTruK,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,5,0,5,a head,qFRcN5H2Wh32P5CXo,/experiment/tangram_H.png,speaker,1,qFRcN5H2Wh32P5CXo,TRUE
938,ytXnk3oJxX7X4jMab,5,cvK4AXiKBNPjQzpLr_6wqSAmESSLSBCTruK,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,5,0,5,ok,TcSFd2e7jR4nEmwgk,/experiment/tangram_H.png,listener,1,qFRcN5H2Wh32P5CXo,TRUE
939,ytXnk3oJxX7X4jMab,5,cvK4AXiKBNPjQzpLr_6wqSAmESSLSBCTruK,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,5,0,5,with long robe,qFRcN5H2Wh32P5CXo,/experiment/tangram_H.png,speaker,1,qFRcN5H2Wh32P5CXo,TRUE
940,ytXnk3oJxX7X4jMab,5,cvK4AXiKBNPjQzpLr_6wqSAmESSLSBCTruK,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,5,0,5,it doesnt have anything,qFRcN5H2Wh32P5CXo,/experiment/tangram_H.png,speaker,1,qFRcN5H2Wh32P5CXo,TRUE
941,ytXnk3oJxX7X4jMab,5,cvK4AXiKBNPjQzpLr_6wqSAmESSLSBCTruK,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,5,0,5,special,qFRcN5H2Wh32P5CXo,/experiment/tangram_H.png,speaker,1,qFRcN5H2Wh32P5CXo,TRUE
942,ytXnk3oJxX7X4jMab,5,cvK4AXiKBNPjQzpLr_6wqSAmESSLSBCTruK,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,5,0,5,anything else,NDxDF3jtu4GsxE6Ka,/experiment/tangram_H.png,listener,1,qFRcN5H2Wh32P5CXo,TRUE
943,ytXnk3oJxX7X4jMab,5,cvK4AXiKBNPjQzpLr_6wqSAmESSLSBCTruK,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,5,0,5,pointing right?,TcSFd2e7jR4nEmwgk,/experiment/tangram_H.png,listener,1,qFRcN5H2Wh32P5CXo,TRUE
944,ytXnk3oJxX7X4jMab,5,cvK4AXiKBNPjQzpLr_6wqSAmESSLSBCTruK,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,5,0,5,just a head and a body,qFRcN5H2Wh32P5CXo,/experiment/tangram_H.png,speaker,1,qFRcN5H2Wh32P5CXo,TRUE
945,ytXnk3oJxX7X4jMab,5,cvK4AXiKBNPjQzpLr_6wqSAmESSLSBCTruK,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,5,0,5,standing or what ?,NDxDF3jtu4GsxE6Ka,/experiment/tangram_H.png,listener,1,qFRcN5H2Wh32P5CXo,TRUE
946,ytXnk3oJxX7X4jMab,5,cvK4AXiKBNPjQzpLr_6wqSAmESSLSBCTruK,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,5,0,5,no its not pointing,qFRcN5H2Wh32P5CXo,/experiment/tangram_H.png,speaker,1,qFRcN5H2Wh32P5CXo,TRUE
947,wCvzzKcH5zms6CxvW,6,7wykdHrwqnYdyMjJT_9Gt9HFr7v4jo7z2mq,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,6,0,6,these are not going well,NDxDF3jtu4GsxE6Ka,/experiment/tangram_L.png,listener,2,qFRcN5H2Wh32P5CXo,TRUE
948,wCvzzKcH5zms6CxvW,6,7wykdHrwqnYdyMjJT_9Gt9HFr7v4jo7z2mq,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,6,0,6,its like it was on its knees but now its in the process of standing,qFRcN5H2Wh32P5CXo,/experiment/tangram_L.png,speaker,2,qFRcN5H2Wh32P5CXo,TRUE
949,wCvzzKcH5zms6CxvW,6,7wykdHrwqnYdyMjJT_9Gt9HFr7v4jo7z2mq,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,6,0,6,and it was praying,qFRcN5H2Wh32P5CXo,/experiment/tangram_L.png,speaker,2,qFRcN5H2Wh32P5CXo,TRUE
950,wCvzzKcH5zms6CxvW,6,7wykdHrwqnYdyMjJT_9Gt9HFr7v4jo7z2mq,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,6,0,6,ok,TcSFd2e7jR4nEmwgk,/experiment/tangram_L.png,listener,2,qFRcN5H2Wh32P5CXo,TRUE
951,wCvzzKcH5zms6CxvW,6,7wykdHrwqnYdyMjJT_9Gt9HFr7v4jo7z2mq,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,6,0,6,sorry im not good at describing them,qFRcN5H2Wh32P5CXo,/experiment/tangram_L.png,speaker,2,qFRcN5H2Wh32P5CXo,TRUE
952,wCvzzKcH5zms6CxvW,6,7wykdHrwqnYdyMjJT_9Gt9HFr7v4jo7z2mq,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,6,0,6,can you describe the bottom ot it,NDxDF3jtu4GsxE6Ka,/experiment/tangram_L.png,listener,2,qFRcN5H2Wh32P5CXo,TRUE
953,wCvzzKcH5zms6CxvW,6,7wykdHrwqnYdyMjJT_9Gt9HFr7v4jo7z2mq,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,6,0,6,I can see two similiar,NDxDF3jtu4GsxE6Ka,/experiment/tangram_L.png,listener,2,qFRcN5H2Wh32P5CXo,TRUE
954,wCvzzKcH5zms6CxvW,6,7wykdHrwqnYdyMjJT_9Gt9HFr7v4jo7z2mq,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,6,0,6,its like the knees are pointing right,qFRcN5H2Wh32P5CXo,/experiment/tangram_L.png,speaker,2,qFRcN5H2Wh32P5CXo,TRUE
955,wCvzzKcH5zms6CxvW,6,7wykdHrwqnYdyMjJT_9Gt9HFr7v4jo7z2mq,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,6,0,6,but,qFRcN5H2Wh32P5CXo,/experiment/tangram_L.png,speaker,2,qFRcN5H2Wh32P5CXo,TRUE
956,wCvzzKcH5zms6CxvW,6,7wykdHrwqnYdyMjJT_9Gt9HFr7v4jo7z2mq,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,6,0,6,the knees are not on the floor,qFRcN5H2Wh32P5CXo,/experiment/tangram_L.png,speaker,2,qFRcN5H2Wh32P5CXo,TRUE
957,wCvzzKcH5zms6CxvW,6,7wykdHrwqnYdyMjJT_9Gt9HFr7v4jo7z2mq,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,6,0,6,got it,TcSFd2e7jR4nEmwgk,/experiment/tangram_L.png,listener,2,qFRcN5H2Wh32P5CXo,TRUE
958,iMzaSSNB8ng8AChnP,7,XNnLPqvDPc6cnseup_5KuKpAcrXgZnGrs8z,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,7,0,7,?,NDxDF3jtu4GsxE6Ka,/experiment/tangram_I.png,listener,2,qFRcN5H2Wh32P5CXo,TRUE
959,iMzaSSNB8ng8AChnP,7,XNnLPqvDPc6cnseup_5KuKpAcrXgZnGrs8z,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,7,0,7,it looks like a person throwing a kick,qFRcN5H2Wh32P5CXo,/experiment/tangram_I.png,speaker,2,qFRcN5H2Wh32P5CXo,TRUE
960,iMzaSSNB8ng8AChnP,7,XNnLPqvDPc6cnseup_5KuKpAcrXgZnGrs8z,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,7,0,7,or doing karate,qFRcN5H2Wh32P5CXo,/experiment/tangram_I.png,speaker,2,qFRcN5H2Wh32P5CXo,TRUE
961,iMzaSSNB8ng8AChnP,7,XNnLPqvDPc6cnseup_5KuKpAcrXgZnGrs8z,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,7,0,7,about to kick?,TcSFd2e7jR4nEmwgk,/experiment/tangram_I.png,listener,2,qFRcN5H2Wh32P5CXo,TRUE
962,iMzaSSNB8ng8AChnP,7,XNnLPqvDPc6cnseup_5KuKpAcrXgZnGrs8z,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,7,0,7,"can you descrbie the ""feet""",NDxDF3jtu4GsxE6Ka,/experiment/tangram_I.png,listener,2,qFRcN5H2Wh32P5CXo,TRUE
963,iMzaSSNB8ng8AChnP,7,XNnLPqvDPc6cnseup_5KuKpAcrXgZnGrs8z,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,7,0,7,it looks like it has spikes on its back,qFRcN5H2Wh32P5CXo,/experiment/tangram_I.png,speaker,2,qFRcN5H2Wh32P5CXo,TRUE
964,iMzaSSNB8ng8AChnP,7,XNnLPqvDPc6cnseup_5KuKpAcrXgZnGrs8z,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,7,0,7,and the feet (kicking) to the right,qFRcN5H2Wh32P5CXo,/experiment/tangram_I.png,speaker,2,qFRcN5H2Wh32P5CXo,TRUE
965,zLbeF39Gr4mzJRyfK,8,wyzuJcsWPXx5LxK5A_mCrCbQmgYCLTPrZSe,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,8,0,8,on the left is square,qFRcN5H2Wh32P5CXo,/experiment/tangram_J.png,speaker,0,qFRcN5H2Wh32P5CXo,FALSE
966,zLbeF39Gr4mzJRyfK,8,wyzuJcsWPXx5LxK5A_mCrCbQmgYCLTPrZSe,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,8,0,8,and like someone pointing to the right,qFRcN5H2Wh32P5CXo,/experiment/tangram_J.png,speaker,0,qFRcN5H2Wh32P5CXo,FALSE
967,zLbeF39Gr4mzJRyfK,8,wyzuJcsWPXx5LxK5A_mCrCbQmgYCLTPrZSe,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,8,0,8,on the top?,TcSFd2e7jR4nEmwgk,/experiment/tangram_J.png,listener,0,qFRcN5H2Wh32P5CXo,FALSE
968,zLbeF39Gr4mzJRyfK,8,wyzuJcsWPXx5LxK5A_mCrCbQmgYCLTPrZSe,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,8,0,8,?,NDxDF3jtu4GsxE6Ka,/experiment/tangram_J.png,listener,0,qFRcN5H2Wh32P5CXo,FALSE
969,zLbeF39Gr4mzJRyfK,8,wyzuJcsWPXx5LxK5A_mCrCbQmgYCLTPrZSe,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,8,0,8,can you share a description,NDxDF3jtu4GsxE6Ka,/experiment/tangram_J.png,listener,0,qFRcN5H2Wh32P5CXo,FALSE
970,zLbeF39Gr4mzJRyfK,8,wyzuJcsWPXx5LxK5A_mCrCbQmgYCLTPrZSe,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,8,0,8,hello,NDxDF3jtu4GsxE6Ka,/experiment/tangram_J.png,listener,0,qFRcN5H2Wh32P5CXo,FALSE
971,SH84MSvGK5rD9nDox,9,uzHC9whuv4Qa3xR8L_s9Nymy7fezvdXDcBy,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,9,0,9,NA,NA,NA,NA,NA,NA,NA
972,PPwo6DbDW9wa8dK9g,10,YLprYPRpfKx7KBfi4_TDWY32arefLaNAKyq,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,10,0,10,NA,NA,NA,NA,NA,NA,NA
973,9JpofpKfN4ETwEkrP,11,5jf2ZzjnuoSYaXxEz_wi5ZKd5BkQiXigCrJ,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,11,0,11,NA,NA,NA,NA,NA,NA,NA
974,X7G9rXaMi2CCRvhXF,12,xwqMcsaNsg2Npy6sh_wz4gf7LDm2egoNau9,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,0,1,12,NA,NA,NA,NA,NA,NA,NA
975,3PstpeYjZ7uXXyPer,13,Yvtvw4v4TmgyXGgaS_bEv8oD73cLuz7oLL3,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,1,1,13,NA,NA,NA,NA,NA,NA,NA
976,k8nkEbZJpbAKbnN9z,14,hSkNm2AA28QyK5J9j_aLAkHxp8oQmB3wRen,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,2,1,14,NA,NA,NA,NA,NA,NA,NA
977,mknwLZpPuWHAEG7Tp,15,86HEkrYacrifnJzpn_NhF9LoDf9Be2s7Lbk,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,3,1,15,NA,NA,NA,NA,NA,NA,NA
978,aTiuYBdeeEbRfzTRW,16,NBjBr5iNZJX9Niq2F_iGGiEi8SNMECxD6Dg,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,4,1,16,NA,NA,NA,NA,NA,NA,NA
979,hDLFnpqMc8HXPuu6K,17,rYne65uisPqKNniFk_gwDe36cdEWJuPbSWK,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,5,1,17,NA,NA,NA,NA,NA,NA,NA
980,Sz3wL8hJgaTH9Xzbn,18,oT35qAyPNk2W3mDnu_8S8nwDRPuEx9XQxPP,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,6,1,18,NA,NA,NA,NA,NA,NA,NA
981,c2Hf354cNqyXo5rdw,19,28PqTTgy4EuYaCN5a_KhiKDJ4Tbnp4RQSdi,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,7,1,19,NA,NA,NA,NA,NA,NA,NA
982,uqZB5ZJvxv4Mg5asj,20,vpk7krcWrDtJLF2KS_HzfCa55F4k3jaBcMm,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,8,1,20,NA,NA,NA,NA,NA,NA,NA
983,A5ruiiAhubm6PjTj7,21,ex3eCaD2v2sfihe3X_eGsHE7fQBBMspjtJK,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,9,1,21,NA,NA,NA,NA,NA,NA,NA
984,KcTNkSocDZ9gpr3K5,22,42Rj8r8zZvDm7vbFi_SRPRoMaRgsGfg25Jd,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,10,1,22,NA,NA,NA,NA,NA,NA,NA
985,hPpPB7436YtNmtXEj,23,36DvW8nHHuivsSujt_cfoh9Mr8mGF9GsA46,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,11,1,23,NA,NA,NA,NA,NA,NA,NA
986,ebeE29T62pPHMyTbn,24,N7xDzninSj8avq7de_45SNQEQBeY6GzzkQB,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,0,2,24,NA,NA,NA,NA,NA,NA,NA
987,sRGMCmQvsSJHcATbN,25,L7Ffx4RoyceLpmj9e_fYh3eF66Gyr4j6aHa,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,1,2,25,NA,NA,NA,NA,NA,NA,NA
988,h95AEzfpEkyy42P89,26,5w9EixPotCi4FdFpe_5rhiB65G9gggLnCWq,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,2,2,26,NA,NA,NA,NA,NA,NA,NA
989,e7fodBKhP7cnSgX8D,27,RwHqPtKwBy8bXe7es_9hZ4QKFDqQkMD5j9e,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,3,2,27,NA,NA,NA,NA,NA,NA,NA
990,7HYcMF6WQf9b3xeqL,28,X88u8b8c64wSSv4DR_xfhPnopQwJYn9ykr2,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,4,2,28,NA,NA,NA,NA,NA,NA,NA
991,WcmE9yXSa3zY2uQSK,29,zv422PmWxK7uhdPDr_3azfgK5JB8MnEEicp,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,5,2,29,NA,NA,NA,NA,NA,NA,NA
992,mMwKkHfamhNP6hXwY,30,k8dkS9m7doATtzb7d_n446iuGSDzfTi3z7B,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,6,2,30,NA,NA,NA,NA,NA,NA,NA
993,XntTtbDN8cNRZhaQ4,31,TSnuFpM8RtvvdgM5d_DtvqRsP4ZoLrxzKPg,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,7,2,31,NA,NA,NA,NA,NA,NA,NA
994,Tk5kfvMjux45aKGCP,32,G32Li23E4vHd5sqYm_KAKMXnwmBvkrmj2eX,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,8,2,32,NA,NA,NA,NA,NA,NA,NA
995,92jZxcRgP2oy3ethq,33,JnC75r2X9jMt8dbdo_AoMJXXAgYqS2H5Avy,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,9,2,33,NA,NA,NA,NA,NA,NA,NA
996,7DndiA6ZynTXNyFYd,34,cJRD5w8jJoFGyJp9Z_qyLPBS2eRW96TMrvj,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,10,2,34,NA,NA,NA,NA,NA,NA,NA
997,tKbKNfzxd5mqJbePv,35,CM46zxWF3h7bTfETS_LTAec5Tme6AJPFC2D,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,11,2,35,NA,NA,NA,NA,NA,NA,NA
998,JcmHSdZD9c7FjxKSs,36,GWCgq4hq6td6yJ6v6_o35fJJ4uFuTzvcaNb,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,0,3,36,NA,NA,NA,NA,NA,NA,NA
999,8tNuLmyktNrD2N2p7,37,c9so5WeaYPjRtAnpu_paSTstqgHvRYPikcK,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,1,3,37,NA,NA,NA,NA,NA,NA,NA
1000,nvduDjobvWta9ti2T,38,BjawF223HxCiLMk5S_cAEYJXgrWokbvCuCS,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,2,3,38,NA,NA,NA,NA,NA,NA,NA
1001,JwZnL5ej6PPyNe23i,39,6S9ofhwuTkJAzjmS6_2zJKhTfGAX2Bruufm,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,3,3,39,NA,NA,NA,NA,NA,NA,NA
1002,3RK8FQ64GeBx3qswo,40,CwcyrjZXSTtedxW5G_XL5qXHknMiHLymH58,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,4,3,40,NA,NA,NA,NA,NA,NA,NA
1003,ymgz39PpKxXrmRknt,41,8GibyGfgj96qrcxsD_Zto4gGTYGntX93Nh7,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,5,3,41,NA,NA,NA,NA,NA,NA,NA
1004,TYpGq68T2PNLhRQDR,42,ajpG57WhT8KxaGNyB_pFXHDksEh3LkAieDq,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,6,3,42,NA,NA,NA,NA,NA,NA,NA
1005,7Ta9mkXYRYMG5cmB6,43,JpS9jaNZWHKasPKxD_ZQtfMKsHDFqGpZFjL,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,7,3,43,NA,NA,NA,NA,NA,NA,NA
1006,ChzcQa37vwyr3FXM6,44,iosnzSa3Srs6e6L9Q_pWCmSQDjbrgYu2Rti,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,8,3,44,NA,NA,NA,NA,NA,NA,NA
1007,2BW37HFhgDPBZqywf,45,9s3uoDxkiBogC6Rti_zTwWKk5iqFQNNHM5M,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,9,3,45,NA,NA,NA,NA,NA,NA,NA
1008,j55TdowYJ8a2kyvtx,46,FkF5rJAoFQW9xPwNK_xdPGunuh7NfZXTb8a,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,10,3,46,NA,NA,NA,NA,NA,NA,NA
1009,qHQbEMH7Dj3cGk8CS,47,2rR7tpbxgyRDAYWf8_M2aBoXsMkxQ9nPDzT,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,11,3,47,NA,NA,NA,NA,NA,NA,NA
1010,NCozsXvMiux2EczRa,48,BwmkQujgxur9j5ZWY_QJCngPexxG7ufwk2q,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,0,4,48,NA,NA,NA,NA,NA,NA,NA
1011,vxjmfkCtmuwWtgv95,49,uQrXGFGQcretvcivs_Qr42fAaXnwqGD7q8M,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,1,4,49,NA,NA,NA,NA,NA,NA,NA
1012,BLkK2ssgAufjszuNQ,50,JshbKi9jcRbudoCdM_6bghsEpKgmgt75YK9,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,2,4,50,NA,NA,NA,NA,NA,NA,NA
1013,YgfbwKjrW8SR7kbgz,51,nbNZw5sRKoeZnYeo9_v9ZqRtSCLogogCx7n,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,3,4,51,NA,NA,NA,NA,NA,NA,NA
1014,NSM6ZzwRqdsH8qt89,52,FfeyHZbze8kccyjmT_FLAMHsAFsqwXzdNyJ,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,4,4,52,NA,NA,NA,NA,NA,NA,NA
1015,pabNYbEk78fdFY8Nh,53,wsdZTxsPvRYkb5T8B_e3xFmGvoZw2RkzWSh,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,5,4,53,NA,NA,NA,NA,NA,NA,NA
1016,hxwX9HET9PFJKyNWW,54,48xTrGLpsFknx8WMS_Npxgu7XqQofGCCEY5,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,6,4,54,NA,NA,NA,NA,NA,NA,NA
1017,3NcEqT4g6eWw83Tbx,55,ZiARk6Kfib5mGtRPh_wk39mbCjtSvCzNzFP,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,7,4,55,NA,NA,NA,NA,NA,NA,NA
1018,ChZ5PQgA5MvqHzR3G,56,MJ6TobMpRbjSitGkb_3kAQgwBnEYxyyC4ge,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,8,4,56,NA,NA,NA,NA,NA,NA,NA
1019,6doMh6i36TZQsDg2n,57,RtGK8Q7mQAzCjMaZe_EBAQSnKTGDss7efLu,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,9,4,57,NA,NA,NA,NA,NA,NA,NA
1020,DjgLeRRo63tWfcQPc,58,6ToGMyNqTv7JhZfQf_viSLC2WJop8N39R3r,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,10,4,58,NA,NA,NA,NA,NA,NA,NA
1021,4BPHT3QmqE3mXBEyL,59,Jfzf74cuXbF5LdPWR_3iFuMSPL5J4oLXTZs,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,11,4,59,NA,NA,NA,NA,NA,NA,NA
1022,fTyR8twCp92PjgD6u,60,9XwpfK3SnMhxgh4eN_cTXgWwL4BwtSmLwwa,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,0,5,60,NA,NA,NA,NA,NA,NA,NA
1023,WabDgYEiMtbfFu8po,61,r9SrsJYqLCpXBiY7h_iBPWbCD7vNn23YLCv,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,1,5,61,NA,NA,NA,NA,NA,NA,NA
1024,jbMRiYPduTvEEiTWi,62,vh2Xb52qAEwGpYWj2_StGHNiZspbWZjJRAf,TK8NKfnbmLhmLyHT4,2021-03-08T20:33:30Z,2,5,62,NA,NA,NA,NA,NA,NA,NA
